"","V1","V2"
"100",0.196274584807148,0.273547633447376
"101",0.676656507500085,0.534689836863599
"102",0.786050086683623,0.452651463289249
"103",0.365517001332583,0.337764667134762
"104",0.408970914194518,0.45045930703858
"105",0.395026229176507,0.0360866537448579
"106",0.363451273572508,0.338214122768361
"107",0.1505422355841,0.398822790944491
"108",0.127189285520202,0.321062726184309
"109",0.221950967282378,0.273903805836267
"110",0.710833052916772,0.313960479143941
"111",0.364588446478055,0.336590146280922
"112",0.375804734632759,0.328152252782216
"113",0.301307637669419,0.542241539537566
"114",0.404565391823032,0.167306498018448
"115",0.250854793723349,0.222733705965724
"116",0.3359955018386,0.311594476846314
"117",0.353429426023629,0.326066100218717
"118",0.372540475716839,0.316809858255062
"119",0.320946368315202,0.275841553237728
"120",0.319997360710573,0.542805479153309
"121",0.388023207542351,0.162281923246605
"122",0.808744458194309,0.478423079713939
"123",0.286790275648614,0.0440454105775567
"124",0.0451164899199138,0.300955946801966
"125",0.594722790600475,0.386666288099873
"126",0.37905672189862,0.335996525632772
"127",0.364318470176738,0.334453111947581
"128",0.313117055577016,0.323852743230614
"129",0.40467992722359,0.383223288340603
"130",0.533924945653949,0.702883767221969
"131",0.096673782371371,0.678167947521489
"132",0.165632274607698,0.465745038728446
"133",0.338216670499433,0.388044336033079
"134",0.291081262619543,0.308410126083737
"135",0.123933207704322,0.191284532056227
"136",0.54874909892625,0.343552468454226
"137",0.344364767179419,0.518433111399259
"138",0.199722918473966,0.274527107516824
"139",0.42042445425038,0.5055515433344
"140",0.425136767873363,0.349955091159274
"141",0.213733052292297,0.277028794534028
"142",0.497780845677666,0.163668451474785
"143",0.185810957856114,0.31039875525504
"144",0.327556697147442,0.585711531572104
"145",0.371988251464145,0.237154447568286
"146",0.365754253233741,0.333766208054722
"147",0.350729663010462,0.444518860409592
"148",0.335234659534889,0.359423340497269
"149",0.409077268495037,0.196177662255979
"150",0.366011957884997,0.325179909393979
"151",0.363079033520693,0.334444631652608
"152",0.58601810015802,0.313913837521586
"153",0.342875806972157,0.374119691686471
"154",0.639481588918774,0.405140610699803
"155",0.320615033763586,0.166958805924531
"156",0.58514272245375,-0.175136293309424
"157",0.382955016067633,0.405225413649539
"158",0.442051192205859,0.056566566106038
"159",0.355724224584822,0.316661453093024
"160",0.515791537415508,0.417080866022595
"161",0.305647711240587,0.61816562043597
"162",0.215275189649818,0.336000765780259
"163",0.180558691630498,0.319616835891315
"164",0.509246657383587,0.396223580535091
"165",0.211364623830746,0.181829003160692
"166",0.219386192419869,0.358825479701632
"167",0.596044038256919,0.510211465422379
"168",0.624632892346353,0.324179234587097
"169",0.334846057282994,0.149353713559392
"170",0.372949530718834,0.522117799565276
"171",0.413646412867322,0.407349727540419
"172",0.359704329754234,0.140580848409231
"173",0.230692472675012,0.421622063980943
"174",0.356816401440148,0.208656416309592
"175",0.368813984648664,0.333265870651281
"176",0.129680430482352,0.277024554386542
"177",0.287391586501547,0.255688132233031
"178",0.559597237579159,0.401816335070163
"179",0.303414270929694,0.177508292871657
"180",0.274555440538942,0.205285499057597
"181",0.72006133376178,0.259678111018097
"182",0.384889846227069,0.244769752454555
"183",0.479361098937828,0.198030606707704
"184",0.362044124365645,0.576188160316781
"185",0.463567485310799,0.51519787886684
"186",0.25485944219288,0.33651382362616
"187",0.364682529128513,0.337866430674445
"188",0.380312520754745,0.347042109835851
"189",0.350672395310183,0.611347463277217
"190",0.34843077389925,0.188134102473544
"191",0.475503710269015,0.300018874207386
"192",0.739196926755109,0.667915270898439
"193",0.427492924684855,0.308605172868129
"194",0.401910624860084,0.327478069331817
"195",0.214714784297085,0.361666378517779
"196",0.309431470009041,0.545302926023026
"197",0.373677648622385,0.744288807430442
"198",0.287309775501148,0.336768232475367
"199",0.490986442094528,0.357489833243294
"200",0.407735568088493,0.33805723731135
"201",0.319567852958478,0.358202178021074
"202",0.376311962835233,0.346418808155294
"203",0.37489663252833,0.335665794128802
"204",0.323752485628888,0.571379833066765
"205",0.69031894456672,0.368073241370314
"206",0.35421072107744,0.349700682310067
"207",0.360448809857865,0.403274945805617
"208",0.415695778427317,0.527040610797436
"209",0.378479954345807,-0.0747296008223138
"210",0.395324839327963,0.330395290802726
"211",0.264963100742158,0.312264420149226
"212",0.359761597454513,0.426286226216409
"213",0.348111710997694,0.264711166084913
"214",0.372139601814883,0.359635347871608
"215",0.265212624293375,0.313723030884681
"216",0.373820817873083,0.210513600908805
"217",0.372323676565781,0.335050972743218
"218",0.373084518869492,0.340766691555407
"219",0.623949770493021,0.321664827127433
"220",0.266337525548861,0.298081126805925
"221",0.338961150603064,0.345163724499205
"222",0.389933494401668,0.337993635099048
"223",0.363721249873825,0.341207666894033
"224",0.447634792983091,0.158766840980059
"225",0.347420408044322,0.408753216358546
"226",0.254552650941384,0.518933448802699
"227",0.58685257236209,0.494497478836347
"228",0.198483481817921,-0.0599993284532167
"229",0.392866418765973,0.119189304338392
"230",0.222871341036867,0.309872976966679
"231",0.461370859950085,0.356289871504533
"232",0.318516581603351,0.38089120722287
"233",0.105722079015502,0.558799315473469
"234",0.31450375203378,0.612220933659495
"235",0.500623777941531,0.232604769314964
"236",0.503712143206594,0.571197506724833
"237",0.394236753022656,0.280052019692107
"238",0.540629357136648,0.335580991179067
"239",0.0329511941605808,0.427710915771969
"240",0.352807662420597,0.157376072604393
"241",0.0771536776761668,0.295401353594275
"242",0.548528209225173,0.144604748374191
"243",0.433751466215379,0.295261428727211
"244",0.439609133843948,0.375179728558168
"245",0.335786883787583,0.628426777353994
"246",0.148705578625142,0.347741734171171
"247",0.383818122121842,0.49107567981451
"248",0.748658368951255,0.508782535719332
"249",0.586353525259656,0.37124487169043
"250",0.129647706082193,0.443072970116598
"251",0.64478294174463,0.295787207015573
"252",0.497257255275112,0.393026509330054
"253",0.741234020665045,0.228949762181353
"254",0.0761392212712191,0.371172789183155
"255",0.0485320991865726,0.240902737946605
"256",0.155851769509996,0.473661394086277
"257",0.743103402024162,0.461814422008195
"258",0.302808869526741,0.435572149212472
"259",0.823024568313957,0.538548371076575
"260",0.382840480667074,0.388404748569456
"261",0.173604756596582,0.306663185319181
"262",0.30702213604729,0.492623333647188
"263",0.304363278534322,0.290067248055898
"264",0.447822958284009,0.0898983654996686
"265",0.206758664508281,0.240851856176764
"266",0.286164421495562,0.339028231085824
"267",0.277500636553307,0.203360472098595
"268",0.509095307032849,0.347771415203579
"269",0.381895563612466,0.335135775692954
"270",0.608021168715334,0.388209701785064
"271",0.462814824107128,0.289503308440155
"272",0.337402651045463,0.254653536246255
"273",0.328288905601013,0.346838582756485
"274",0.585625407356104,0.328784034757747
"275",0.591458531684554,0.015962913772568
"276",0.374193057924899,0.367522022197031
"277",0.519657107184361,0.350760719181763
"278",0.296681225596855,0.297843678546665
"279",0.30369242833105,0.425667164683338
"280",0.355662866334522,0.332316077614241
"281",0.268435977709096,0.14504148356533
"282",0.436823469280362,0.353177603249232
"283",0.179491058075291,0.345765825442328
"284",0.430634467100177,0.33818868188344
"285",0.323449784927412,0.319646516923722
"286",0.110602105189303,0.0760246029229024
"287",0.32275439142402,0.35606938383522
"288",0.358861676450124,0.344078246742587
"289",0.476583615474282,0.281743838539335
"290",0.333557534026709,0.308427086673684
"291",0.394249024672716,0.368361571399415
"292",0.21928801921939,0.29766559235222
"293",0.322856655174519,0.331909023455509
"294",0.335750068837403,0.342937647068642
"295",0.261248881324043,0.334431911210147
"296",0.649630243518271,0.421350694541789
"297",0.318148432101556,0.251223256929444
"298",0.323527505377791,0.390058406089303
"299",0.628163037013571,0.293535688700089
"300",0.468758393286116,0.181616995786353
"301",1.17235754001774,-0.747229712669153
"302",1.17288113042029,-0.746975303819946
"303",1.22351395856724,-0.685679731750957
"304",1.16802155699659,-0.733839326905881
"305",0.992091091188534,-1.14370894356864
"306",1.34823891922555,-0.297078694881924
"307",1.15422004122928,-0.757745278436384
"308",1.08407119893714,-0.946436081745882
"309",1.15462909623127,-0.76912583429092
"310",1.17147398121343,-0.756736123334529
"311",1.09924713951116,-0.982897109984761
"312",1.19114134570935,-0.771525757768441
"313",1.29147026604868,-0.534323427062617
"314",1.17621492868655,-0.676050356808464
"315",1.17387513407514,-0.717752207341012
"316",1.19904019779787,-0.667269011363329
"317",1.1244735614842,-0.806846186333375
"318",1.18080043525891,-0.710030898767573
"319",1.16960050930429,-0.770609885911295
"320",1.17521274393166,-0.747043146179735
"321",1.18225667106602,-0.761260360702931
"322",1.16656532118949,-0.773391422662628
"323",1.08804312300652,-0.888956642415
"324",1.15478044658201,-0.721339372114833
"325",1.17240662661798,-0.738486528551399
"326",1.20362161382022,-0.744545699310017
"327",1.17396103562556,-0.75265710145224
"328",1.45567721549955,-0.0779309121748378
"329",1.24921079379257,-0.602136105818797
"330",1.17053315470884,-0.751355376173797
"331",1.16002044115757,-0.72171250509367
"332",1.18748439399151,-0.746496167153939
"333",1.17986778985437,-0.776325604723484
"334",1.17195666611578,-0.72462972656458
"335",1.15507087563343,-0.751279053519035
"336",1.11787550430201,-0.817476236082749
"337",1.12677245059541,-0.825494354980263
"338",1.23615375812889,-0.613906755242117
"339",1.15700979634288,-0.819363101714369
"340",1.1850014301294,-0.68849942982967
"341",1.2016908742108,-0.696784678018851
"342",1.17469733462915,-0.737328968287506
"343",1.15123393971471,-0.785047588103804
"344",1.24692417633142,-0.62802220622563
"345",1.22580466657841,-0.595008417893509
"346",1.1683733442983,-0.743489902585807
"347",1.17460734252871,-0.768540693937743
"348",1.22497019437434,-0.650757877049781
"349",1.15219112841938,-0.742103374357628
"350",1.06842484511083,-1.0441121192515
"351",1.18023184880614,-0.702237507686859
"352",1.17688577888982,-0.749722919391384
"353",1.20512693622756,-0.709564482544026
"354",1.1469265905437,-0.778199749912644
"355",1.29061943164453,-0.430855348090046
"356",1.07776357080638,-0.992110950473548
"357",1.16622989608785,-0.747869974939658
"358",1.17757299129317,-0.740241949610929
"359",1.17726210949166,-0.773722154166597
"360",1.26387950616411,-0.531164517184961
"361",1.17991278590459,-0.74510963892576
"362",1.21870347174378,-0.629485057108572
"363",1.16157894071517,-0.722051716892613
"364",1.16789065939595,-0.691425131595553
"365",1.19652041898558,-0.645156642219736
"366",1.18345111167184,-0.698578260405762
"367",1.15622032018903,-0.816653647470313
"368",1.18016640000582,-0.762854656157962
"369",1.02494638894878,-1.07856331758164
"370",1.14776515329779,-0.759831430999883
"371",1.1441368354301,-0.768366847890785
"372",1.20171950806094,-0.674053247342187
"373",1.12896907595612,-0.803449828196459
"374",1.23499613247324,-0.601016706882286
"375",1.2733491294603,-0.500554892477847
"376",1.14683250789325,-0.774561703368981
"377",1.20159270101032,-0.689025208118031
"378",1.20530692042844,-0.635332220492851
"379",1.16309653477257,-0.723374642908491
"380",1.48587774629685,-0.0310264006760028
"381",1.15981182310655,-0.731388521658518
"382",1.26759781613225,-0.541120383483936
"383",0.948318115425043,-1.22762146233215
"384",0.988945458223192,-1.21898428190156
"385",1.14760971239704,-0.87953503469936
"386",1.16803791919667,-0.737769943626132
"387",1.09853129325767,-0.87635492408427
"388",1.15445320258041,-0.799582813688509
"389",1.16717481314246,-0.757032933658604
"390",1.19398836852324,-0.721220647985203
"391",1.17773252274395,-0.762256795362325
"392",1.16935098575307,-0.755146068026984
"393",1.21994699894984,-0.593333559636228
"394",1.17255797696871,-0.741581836216753
"395",1.15542675348516,-0.758695071473425
"396",1.26358089601265,-0.535527628948864
"397",1.21265763881429,-0.639725013289162
"398",1.17037771380808,-0.733020978440931
"399",1.18257982451759,-0.797517861862444
"400",1.18152446261245,-0.679561198927523
"401",1.3058485493688,-0.460269251205886
"402",1.17745027479258,-0.766857355385489
"403",1.19589456483253,-0.624375679386994
"404",1.23608830932857,-0.671538839882523
"405",1.11139198252039,-0.955548158694986
"406",1.2667878872283,-0.47910822648968
"407",1.15548811173546,-0.741471592382097
"408",1.16922008815243,-0.719494907958081
"409",1.19316616796923,-0.745177481285548
"410",1.16951869830389,-0.775401252571364
"411",1.04083408522627,-0.995659953919989
"412",1.15490316308261,-0.722865825210076
"413",1.19636906863485,-0.717362113772227
"414",1.14902913325396,-0.860068517587522
"415",1.15919415005354,-0.742213618192284
"416",1.18803661824421,-0.768790862639464
"417",1.12817550925225,-0.791556214496022
"418",1.16879058040034,-0.757774959468792
"419",1.14644799619137,-0.755917774869579
"420",1.20309802341767,-0.63249556182419
"421",1.20063551230566,-0.740297071528257
"422",1.08382985648597,-0.912213851380026
"423",1.09505841629073,-0.930293840263684
"424",1.15611805643853,-0.733165143455482
"425",1.17322473662197,-0.748807047534238
"426",1.11551934749052,-0.835284855527254
"427",1.19633634423469,-0.763647563737991
"428",1.16883148590054,-0.780413106900746
"429",1.16767386024489,-0.819350381271909
"430",1.14794513749867,-0.782800309935807
"431",1.22397619071949,-0.674740151235047
"432",1.2147929059247,-0.71920657792898
"433",1.19462240377633,-0.754870458440343
"434",1.06626912525032,-0.93378348164531
"435",1.16660622668969,-0.710768684430274
"436",1.19269575471693,-0.766908237155331
"437",1.18158991141277,-0.762447601999231
"438",1.17429237017717,-0.747937817299447
"439",1.27564392802149,-0.496238422336298
"440",1.2237716632185,-0.638622574942597
"441",1.1838724383239,-0.784589652175231
"442",1.19476557302703,-0.696559950202052
"443",1.18149991931233,-0.678225552469186
"444",1.23727865938437,-0.626546634900229
"445",1.33757076477352,-0.40604200499737
"446",1.23210411360914,-0.617693206947818
"447",1.24223640600855,-0.525592963387323
"448",1.10979666801261,-0.858024766498891
"449",1.1012842334211,-0.886221747286023
"450",1.18811024814457,-0.74216697656993
"451",1.12832276905297,-0.810153501373069
"452",1.17946691595241,-0.742807238840435
"453",1.30179481429903,-0.487597001758227
"454",1.05571141564883,-1.02986098354841
"455",1.17264387851913,-0.739101349936983
"456",1.08001746386737,-0.900689130510939
"457",1.22462658817267,-0.685196354937463
"458",1.18684217763838,-0.725070701903206
"459",1.17047997755858,-0.749065696530932
"460",1.16493319173153,-0.745525173379465
"461",1.15812242594831,-0.757274622065351
"462",1.19132542046025,-0.739516884390688
"463",1.04283845473604,-1.00508580178312
"464",1.27125476785008,-0.515649817530808
"465",1.13326824402709,-0.831680730163485
"466",1.17173168586468,-0.768163320811419
"467",1.18598725268421,-0.750117253107655
"468",1.21066145040455,-0.685989262517492
"469",1.32263207610066,-0.419928488016597
"470",1.20918885239737,-0.650986845014067
"471",1.07598009099768,-1.02734657608875
"472",1.24892854584119,-0.608648972358502
"473",1.17423101192687,-0.743400859488585
"474",1.08194820347679,-0.902092619329066
"475",1.20800259289159,-0.724371077567886
"476",1.14489767773381,-0.784937344269148
"477",1.22447523782193,-0.638084076211775
"478",1.29962273223844,-0.51407672281321
"479",1.14209974152016,-0.797170169768528
"480",1.17441099612775,-0.742896281937657
"481",1.18320158812063,-0.737799624658539
"482",1.16190209416674,-0.716700650764289
"483",1.33157401844427,-0.389463028324034
"484",1.16570221513528,-0.726533552786147
"485",1.18291115906921,-0.704565348657105
"486",1.18388880052398,-0.737392570499808
"487",1.17856699494802,-0.693994660972545
"488",1.1784606406475,-0.716153671738493
"489",1.10123105627084,-0.894456113705363
"490",1.16787838774589,-0.776847142864359
"491",1.17425964577701,-0.750240217384772
"492",1.18025639210626,-0.744740746094409
"493",1.21219131611202,-0.674744391382534
"494",1.17969189620351,-0.759924714244593
"495",1.16621353388777,-0.749430349214796
"496",1.22102281360509,-0.569296163533634
"497",1.16890102525088,-0.754408282364283
"498",1.32203076524773,-0.384569898124282
"499",1.0228806611887,-1.03982108999487
"500",1.16735479734334,-0.775990633072028
"501",1.19407427007365,-0.738499248993859
"502",1.188404767746,-0.749981568388078
"503",1.15914097290328,-0.771373112458917
"504",1.17692259384,-0.756638599942333
"505",1.17201802436608,-0.740453956985268
"506",1.17141671351315,-0.748370312343099
"507",1.33330841165273,-0.410536561333364
"508",1.28685203507615,-0.507555375978532
"509",1.29207157690161,-0.525389436307957
"510",1.18642903208637,-0.680833243173559
"511",1.18247756076709,-0.757401826489955
"512",1.20078686265639,-0.753424568147349
"513",1.04380791509077,-1.07315712953599
"514",1.18378244622346,-0.745007875386077
"515",1.30375418775859,-0.44511496408811
"516",1.15720205219382,-0.836921552457153
"517",1.1454294492364,-0.783279446601814
"518",1.17110174116161,-0.795584354608469
"519",1.2051351173276,-0.646415966023311
"520",1.1440345716796,-0.801715607874363
"521",1.20393658617176,-0.632101228107919
"522",1.2131116898665,-0.588406508256582
"523",1.17138398911299,-0.753967307025657
"524",1.17984733710427,-0.748226147328548
"525",1.18529594973084,-0.758258336282286
"526",1.15382734842736,-0.854454562315017
"527",1.22247495886217,-0.678848854149743
"528",1.21909616454569,-0.697441900879303
"529",1.27261283045671,-0.510824529690845
"530",1.16998502100617,-0.73100266823722
"531",1.17999050635496,-0.752173724638747
"532",1.175282283282,-0.737939549525603
"533",1.09699733700019,-0.971308786903373
"534",1.16047040165976,-0.752241566998535
"535",1.1721243786666,-0.708381481395213
"536",1.16038450010934,-0.713639264278829
"537",1.1619757240671,-0.817056461481557
"538",1.17643990893765,-0.772606995377572
"539",1.16521953023292,-0.761654694419202
"540",1.14107710401517,-0.766475742111678
"541",1.18525095368062,-0.685726373373311
"542",1.14092575366444,-0.831850336062956
"543",1.15359418707622,-0.746589450398648
"544",1.1687414938001,-0.73983065530471
"545",1.17334336257254,-0.745067237450892
"546",1.19051140100628,-0.737379850057348
"547",1.15344692727551,-0.726664997358237
"548",1.25157104115408,-0.606113364161403
"549",1.20044325645472,-0.745707499721397
"550",1.02405055849441,-1.03989741264964
"551",1.26510258062008,-0.555176472402634
"552",1.1618939130667,-0.778564402596507
"553",1.15451865138073,-0.781333218905379
"554",1.16844288364864,-0.753598414194307
"555",1.18176580506362,-0.781697871589243
"556",1.15085760911288,-0.759526140380835
"557",1.17074586330988,-0.750965282605012
"558",1.17286067767019,-0.747479881370874
"559",1.17335154367258,-0.748081982313997
"560",1.17987597095441,-0.744134405003799
"561",1.18214622621548,-0.745961908570604
"562",1.19139086926057,-0.665110776292554
"563",1.12345092397921,-0.877749932607423
"564",1.17254979586867,-0.745258044087797
"565",1.18345111167184,-0.692862541593573
"566",1.16470003038039,-0.754234436317325
"567",1.0015770766848,-1.12615473297334
"568",1.1620575350675,-0.713639264278829
"569",1.14022626961102,-0.774438739091864
"570",1.19191445966312,-0.760967790526342
"571",1.10975167196239,-0.961382601636805
"572",1.25258140700901,-0.543435504011721
"573",1.173846500225,-0.771347671573996
"574",1.09450210148802,-0.910695878579756
"575",1.18089860845939,-0.743663748632766
"576",1.1455726184871,-0.862841574043881
"577",1.14424728028064,-0.761701336041556
"578",1.16316198357289,-0.751393537501178
"579",1.15887508715198,-0.723154155239178
"580",1.18409332802498,-0.665814640775361
"581",1.24017885934852,-0.619202699453114
"582",1.20902113984655,-0.672234224070356
"583",1.13971904140855,-0.887536193006927
"584",1.17148625286349,-0.758690831325938
"585",1.20142089790949,-0.713995436667719
"586",1.22187773855926,-0.703628276062525
"587",1.1700136548563,-0.752813986909251
"588",1.1542445845294,-0.813804268359192
"589",1.17600631063553,-0.732109346731272
"590",1.21130775730771,-0.683148363701345
"591",1.11173558872207,-0.89613521211013
"592",1.05952380826742,-1.08064522999766
"593",1.18120130916087,-0.733097301095693
"594",1.09697279370007,-0.868824422147737
"595",1.16702346279172,-0.754989182569973
"596",1.19641815523509,-0.751279053519035
"597",1.15766428434607,-0.741921048015696
"598",1.18665810288748,-0.751524982073268
"599",1.1708317648603,-0.731049309859575
"600",1.35706223561859,-0.278485648152364
"601",1.17216937471682,-0.731257077086428
"602",1.19096136150847,-0.712655550061894
"603",1.20965517509965,-0.700647452379314
"604",1.17143307571323,-0.823026589142953
"605",1.16765749804481,-0.783415131321391
"606",1.17274614226963,-0.745181721433035
"607",1.16277747187101,-0.765322421995272
"608",1.14664843314235,-0.840487516493541
"609",1.19754305649057,-0.738469567961452
"610",1.16794792709623,-0.711871122776839
"611",1.17086448926045,-0.738919023595051
"612",1.20607185328217,-0.711519190535435
"613",1.27480945581742,-0.541786086639361
"614",1.18417922957539,-0.774018964490672
"615",1.11699603604773,-0.858380938887781
"616",1.17090130421063,-0.756943890561382
"617",-0.559029114176648,1.36376587495501
"618",-0.44466142616885,1.34990483282071
"619",-0.464111991513715,1.23244426714174
"620",-0.271148475422586,1.49797926335427
"621",-0.329279281756103,1.3914328373063
"622",-0.5961508556077,1.01842282274618
"623",-0.415994851629036,1.17403623551125
"624",-0.595255025153331,1.01205836136851
"625",-0.557846945220882,1.25067690133492
"626",-0.371207419460597,1.20989516280701
"627",-0.404737657974132,1.19555922415418
"628",-0.382816400417217,1.29077597611747
"629",-0.336576822991695,1.2256854720478
"630",-0.539566277181723,1.24362977621188
"631",-0.411347986806372,1.17260730580821
"632",-0.36683053093925,1.18279638021895
"633",-0.187341286613838,1.34099628295097
"634",-0.294350075135745,1.30729983087347
"635",-0.686633822049007,1.3096658331711
"636",-0.417811055837894,1.30796129388141
"637",-0.662929084683393,1.32819527768836
"638",-0.297184826299571,1.10449357658046
"639",-0.402937815965354,1.23578974350881
"640",-0.389573989050175,1.26669193839252
"641",-0.376234705435116,1.38604360985059
"642",-0.470125100043042,1.24973134844537
"643",-0.349134811552944,1.19110706929306
"644",-0.234701674744826,1.24463469116625
"645",-0.407093814785623,1.2343820145432
"646",-0.512895891051645,1.08543835377484
"647",-0.406353425232012,1.23723139365432
"648",-0.292435697726409,1.22653774169265
"649",-0.450555908747598,1.07912053401953
"650",-0.513550379054837,1.00092373406821
"651",-0.169563756227133,1.49418009120611
"652",-0.0954061749154487,1.20542180720845
"653",-0.316831738045394,1.23142663174491
"654",-0.255117609894399,1.49854320297002
"655",-0.399812635750111,1.20222473600341
"656",-0.445671792023777,1.2412171322919
"657",-0.316484041293698,1.27040630759094
"658",-0.387041938587826,1.27044870906581
"659",-0.392588724414879,1.06803254834158
"660",-0.186183660958192,1.39038552087706
"661",-0.479615176089327,1.13717663340862
"662",-0.395918432131118,1.25248320416429
"663",-0.440341805347782,1.28968625821336
"664",-0.632474939784861,1.20404799942273
"665",-0.168279323520868,1.27398499206979
"666",-0.285269054091455,1.14112421071881
"667",-0.279795898164761,1.41711965078125
"668",-0.429174603793317,1.00913265960263
"669",-0.484311127512231,1.36204861522286
"670",-0.438685132589702,0.949295698269094
"671",-0.400246234052226,1.26286732535944
"672",-0.29729118060009,1.09964284785558
"673",-0.423010144913251,1.22942528213115
"674",-0.438194266587308,1.14953242318511
"675",-0.494611132462466,1.31107356213671
"676",-0.138279229674551,1.21566600353652
"677",-0.48603733962065,1.2716401905096
"678",-0.230705207375334,1.23796917931702
"679",-0.389488087499756,1.25090586929921
"680",-0.370037522154891,1.21625538403719
"681",-0.561295278887701,0.986426669810886
"682",-0.27243699867887,1.2497228681504
"683",-0.420142669349266,1.24126377391426
"684",-0.434385964518734,1.40004033670447
"685",-0.400553025303722,1.18791847838299
"686",-0.489489763837488,1.23807518300419
"687",-0.418858236643001,1.32255588153093
"688",-0.42062535425162,1.02276897392014
"689",-0.441429891653089,1.24098816432762
"690",-0.565631261908848,1.36204861522286
"691",-0.484278403112071,1.22828044230972
"692",-0.0261899780278648,1.42469255419265
"693",-0.412832856463614,1.36427045250594
"694",-0.303337013529577,1.21982982836855
"695",-0.319007910656008,1.35577319694242
"696",-0.495691037667733,1.086511111089
"697",-0.394850798575911,1.27721598445472
"698",-0.363840338874666,1.23947867182232
"699",-0.410591235052681,1.24086095990301
"700",-0.434520952669392,1.31138309290325
"701",-0.560730782984947,1.34446896374265
"702",-0.39992717115067,1.2619175323224
"703",-0.223207229188765,1.21225692495715
"704",-0.515673374515192,1.06936395465243
"705",-0.487988531980166,1.33081992898268
"706",-0.525642044913811,1.25796147471722
"707",-0.303807426781871,1.1620196575337
"708",-0.312929353326361,0.998939345044394
"709",-0.589442353574981,0.988695148716317
"710",-0.376414689635994,1.214389719143
"711",-0.504702519361684,1.24817097417023
"712",-0.459252418090013,1.35409409853765
"713",-0.165951800559516,1.34552476046686
